price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
554000,3,3.5,3380,2,0,0,3,2700,680,1999,0,Renton
534500,3,2.5,1700,2,0,0,3,1700,0,2005,0,Issaquah
690000,2,1.75,1600,1,0,0,5,850,750,1918,0,Seattle
530000,4,2.5,2050,2,0,0,3,2050,0,1988,2000,Issaquah
357186,2,1.75,1210,2,0,0,3,1210,0,2014,0,Issaquah
300000,5,3,1940,1,0,0,3,1200,740,2007,0,Seattle
304000,4,2,1810,1,0,0,2,1110,700,1967,0,Renton
385000,4,1.75,1690,1,0,0,4,870,820,1984,0,Seattle
415000,4,2,1800,1,0,0,4,1000,800,1923,0,Seattle
963000,4,3.5,3280,2,0,0,3,3280,0,2007,0,Bellevue
792500,4,2.5,4290,2,0,0,3,4290,0,2004,2003,Ravensdale
309212,3,1.75,1150,1,0,0,3,1150,0,1979,2014,North Bend
235000,2,1.5,880,2,0,0,3,880,0,1999,0,Seattle
667000,3,1.5,1720,2,0,0,3,1720,0,1907,1983,Seattle
470000,3,1.5,1510,1,0,0,4,1510,0,1956,0,Bellevue
375000,4,2,1240,1,0,0,3,1040,200,1908,1988,Seattle
410000,4,2,1580,1,0,0,3,1580,0,1953,0,Kirkland
566000,4,2.25,2170,2,0,0,3,2170,0,1987,2000,Sammamish
680000,4,2.75,2500,2,0,0,3,2500,0,2010,0,Redmond
332000,1,1,960,1,0,0,3,760,200,1908,1988,Seattle
902000,4,2.5,3030,2,0,0,3,3030,0,2003,0,Kirkland
500000,3,1.75,1540,1,0,0,5,770,770,1947,0,Mercer Island
445000,3,1.75,1890,1.5,0,3,3,1890,0,1976,0,Vashon
825000,4,2.5,2810,1,0,0,4,1710,1100,1973,0,Bellevue
1095000,4,4,3530,2,0,0,5,2630,900,1958,0,Seattle
277000,3,1,1100,1,0,0,4,1100,0,1957,2001,Seattle
545000,3,2.5,1940,1,0,2,3,1440,500,1975,0,Kirkland
435000,3,2.5,2300,2,0,0,3,2300,0,2003,0,Duvall
638000,3,2.5,2110,2,0,0,3,2110,0,2005,0,Redmond
418000,4,1.5,1220,1,0,0,3,1220,0,1965,1993,Bellevue
499000,3,1.75,1750,1,0,0,4,1470,280,1968,0,Redmond
150000,3,1.5,1230,1,0,0,4,1230,0,1949,1985,Burien
759950,3,2.5,3100,2,0,0,3,3100,0,2002,0,Sammamish
427000,3,2.5,1830,1,0,0,3,1520,310,1991,0,North Bend
632500,5,2.5,2640,2,0,0,3,2640,0,2003,0,Redmond
660000,6,1.75,1840,1,0,0,3,1060,780,1900,2005,Seattle
862000,4,2.5,3190,2,0,0,3,3190,0,1990,2009,Woodinville
524000,2,1,1120,1.5,0,0,3,1120,0,1910,2006,Seattle
470000,3,1.5,1760,1,0,0,3,1160,600,1958,2004,Seattle
385000,3,2,1590,2,0,0,3,1590,0,2000,0,Vashon
575000,4,2.5,2120,2,0,0,3,2120,0,1985,0,Issaquah
220000,4,2.5,2240,1,0,0,4,1370,870,1988,0,Federal Way
460000,2,1,890,1,0,0,4,760,130,1919,1985,Seattle
1712500,3,3.25,2940,3,0,3,4,2440,500,1978,2000,Seattle
175000,3,1.5,1220,1,0,0,3,1220,0,1973,2013,Auburn
465000,3,2.25,2670,1,0,0,4,1640,1030,1966,0,Burien
552000,3,1,1120,1,0,0,4,820,300,1912,1989,Seattle
565000,4,2.75,3130,2,0,0,4,3130,0,1981,0,Kent
518000,4,2.5,1740,1,0,0,4,1220,520,1976,1992,Redmond
899950,4,3.5,3290,2,0,1,3,2360,930,2006,0,Kirkland
373000,3,1,1770,1.5,0,0,4,1140,630,1926,1993,Seattle
385000,4,2.5,2960,2,0,0,3,2960,0,2006,0,Maple Valley
245000,2,1,1200,1,0,0,3,980,220,1943,2002,Seattle
375000,4,2,2400,2,0,0,3,2400,0,1913,1945,Bothell
699850,4,3.5,2690,2,0,0,3,2690,0,2002,0,Sammamish
450000,6,2.25,3550,1,0,0,4,2960,590,1948,0,Seattle
455000,2,1.5,1310,1.5,0,0,3,1310,0,1970,2014,Redmond
650000,4,2.75,2610,3,0,0,5,1910,700,1910,0,Seattle
378000,5,2.5,2760,1,0,0,4,1600,1160,1960,2001,Seattle
220000,3,2,1410,1,0,0,4,1410,0,1940,2001,Tukwila
285500,4,1.75,1960,1,0,0,4,1960,0,1967,0,Federal Way
340000,3,2.5,1212,3,0,0,3,1212,0,2004,2003,Seattle
921000,4,1.5,2220,1,0,0,4,1490,730,1954,1979,Bellevue
375000,4,2.5,2040,1.5,0,0,4,2040,0,1973,0,Maple Valley
999000,4,2.75,2800,2,0,0,3,2800,0,1992,0,Sammamish
335000,3,1.5,2040,1,0,0,3,1340,700,1957,2000,Seattle
1920000,4,2.5,3070,1,0,3,4,2070,1000,1950,1983,Medina
385000,2,1,830,1,1,3,4,830,0,1928,0,Vashon
850000,4,3.5,4140,2,0,0,3,3160,980,2003,0,Kirkland
429000,5,2.5,2340,2,0,0,3,2340,0,2009,0,Renton
523950,3,2.25,1420,3,0,0,3,1420,0,2006,0,Seattle
798800,3,2.75,2670,1,0,0,3,1720,950,2013,1923,Renton
284000,3,2.5,1880,2,0,0,3,1880,0,2009,0,Kent
852880,4,3.25,3450,2,0,0,3,3450,0,2014,0,Sammamish
320000,3,2.25,1200,3,0,0,3,1200,0,2005,0,Seattle
749995,4,3.25,3430,2,0,0,3,3430,0,2014,0,Bothell
468500,3,2.5,1350,2,0,0,3,1120,230,2007,0,Seattle
492500,5,2.5,2570,2,0,0,3,2570,0,2006,0,Duvall
685000,4,3.5,2840,3,0,0,3,2840,0,2008,0,Seattle
542525,4,2.5,2650,2,0,0,3,2650,0,2014,0,Renton
435000,3,2,1980,3,0,0,3,1980,0,2007,0,Seattle
242000,3,1.75,1280,1.5,0,0,4,1280,0,1988,0,Kent
325000,4,2.5,2610,2,0,0,3,2610,0,1987,2000,Federal Way
837700,5,2.75,3010,2,0,0,3,3010,0,1994,0,Redmond
210000,1,1,930,1,0,0,3,930,0,1948,1994,Seattle
187500,3,1.5,1180,1,0,0,4,1180,0,1977,0,Federal Way
560000,5,1,1710,1.5,0,0,4,1320,390,1926,1993,Seattle
272000,3,2,1380,1,0,0,3,1380,0,1989,0,Auburn
235000,3,1.75,1190,1,0,0,4,1190,0,1968,0,Auburn
259000,3,2,1870,1,0,0,3,1270,600,1986,0,Kent
866059,5,3.5,3130,2,0,0,3,2570,560,2014,0,Bellevue
473000,2,1,900,1,0,0,4,900,0,1909,1989,Seattle
405000,3,1.5,1880,1,0,0,3,1480,400,1968,1997,Lake Forest Park
870000,4,4.25,3010,2,0,3,4,1940,1070,1951,1996,Seattle
475000,3,2.25,2280,1,0,1,4,1150,1130,1985,0,Seattle
499500,3,2.5,2970,2,0,0,3,2970,0,1998,2006,Renton
386000,2,2.5,1620,2,0,0,3,1620,0,2008,0,Snoqualmie
458000,4,1.5,1550,1.5,0,0,3,1350,200,1918,0,Seattle
550000,3,1.75,2240,2,0,0,5,2240,0,1976,0,Vashon
605500,3,2.5,2830,2,0,0,3,2830,0,1989,0,Woodinville
421000,3,2.5,2890,2,0,0,3,2890,0,2000,0,SeaTac
536000,4,2.25,1990,2,0,0,3,1990,0,1991,0,Issaquah
247200,3,1.75,1370,1,0,0,3,1370,0,1982,0,Covington
250000,2,1.5,1088,2,0,0,3,1088,0,1983,2009,Kirkland
204950,4,1.75,1740,1,0,0,3,1180,560,1978,0,Federal Way
430000,3,2,1730,1,0,0,3,1370,360,1978,0,Issaquah
250000,4,2.5,1800,2,0,0,3,1800,0,1998,2006,Maple Valley
260000,3,1.75,1440,1,0,2,3,1090,350,1958,2004,Tukwila
547000,4,1,1720,1.5,0,0,4,1200,520,1926,1993,Seattle
379900,5,3.5,2800,2,0,0,3,2800,0,1995,0,Seattle
738500,3,2.5,2300,1,0,0,3,2300,0,2005,0,Redmond
545000,4,2.25,2030,1,0,0,4,1590,440,1967,0,Redmond
342000,2,1,740,1,0,0,3,740,0,1948,1994,Seattle
4668000,5,6.75,9640,1,1,4,3,4820,4820,1983,2009,Mercer Island
170000,4,1,1920,1,0,0,4,1220,700,1966,0,SeaTac
616000,4,2.5,2490,2,0,0,3,2490,0,1983,2009,Sammamish
640000,3,2,1380,1,0,0,3,1380,0,1948,1994,Seattle
332000,3,2.5,1530,1,0,0,3,1270,260,1993,0,Renton
1010000,3,3.25,2420,2,0,2,3,1840,580,2006,0,Seattle
380000,4,2.5,2150,2,0,0,3,2150,0,1991,0,Kent
415000,4,2,1610,1,0,0,5,1610,0,1967,0,Newcastle
1008000,4,3.5,2650,2,0,0,3,2060,590,2001,0,Seattle
669000,4,2.75,2700,2,0,0,5,2700,0,1976,0,Woodinville
260000,3,1.5,1270,1,0,0,2,1150,120,1948,0,Lake Forest Park
854000,4,2.75,3150,1,0,0,3,2480,670,1986,0,Redmond
605000,3,2.25,2010,2,0,0,3,2010,0,1985,0,Redmond
320000,3,1,860,1.5,0,0,3,860,0,1927,2011,Seattle
229950,3,2,1410,1,0,0,3,1410,0,1983,2009,Renton
255000,3,1.75,1700,1,0,0,3,1700,0,1987,2000,Kent
1170000,4,2.5,2570,2,0,0,3,2570,0,2000,0,Bellevue
479000,2,2.25,1230,2,0,0,3,1020,210,2004,2003,Seattle
1200000,4,3.5,4170,2,0,0,3,4170,0,2004,2003,Newcastle
472000,3,2.5,1180,3,0,0,3,1180,0,2010,0,Seattle
198000,3,1.5,1430,1,0,0,3,820,610,1980,0,Federal Way
440000,4,2,1450,1.5,0,0,4,1450,0,1962,0,Kirkland
506000,3,1.75,2180,1,0,0,3,1480,700,1961,2004,Shoreline
382500,4,2.5,2210,2,0,0,3,2210,0,1993,0,Kent
269500,2,1.5,1480,1,0,0,4,940,540,1978,2000,Renton
560000,3,2,2340,1,0,1,5,1170,1170,1971,0,Seattle
840000,4,3.5,3860,2,0,0,3,3120,740,1996,0,Woodinville
479500,3,2.75,2300,2,0,0,3,2300,0,2008,0,Snoqualmie
402000,3,1.5,1450,1,0,0,3,1010,440,1968,1997,Kirkland
549000,2,2.5,1380,3,0,0,3,1380,0,2006,0,Seattle
449950,4,2.5,2470,2,0,0,3,2470,0,1999,0,Snoqualmie
493000,4,1.75,2030,1.5,0,0,4,2030,0,1975,0,Kirkland
142500,4,0.75,1440,1,0,0,3,1440,0,1948,1994,Burien
250000,3,1.75,1160,1,0,0,3,1160,0,1998,2006,Auburn
729000,3,1,1580,2,0,0,3,1580,0,1908,1988,Seattle
465000,2,2.75,1430,2,0,0,3,995,435,2006,0,Seattle
465000,2,2,1494,2,1,4,3,1494,0,1943,1997,Vashon
280000,4,2.25,1930,1,0,0,4,1360,570,1988,0,Kent
675000,6,1.75,2740,1,0,3,3,1370,1370,1953,0,Seattle
667500,3,2,1880,1,0,0,5,1030,850,1927,0,Seattle
809000,3,2.5,2590,2,0,0,3,2590,0,1988,2000,Bellevue
400000,3,2.25,2140,2,0,0,3,2140,0,1986,0,Duvall
310000,4,2,1870,1.5,0,0,3,1870,0,1956,2001,Seattle
435000,2,1,1230,1,0,0,3,1230,0,1928,1954,Seattle
465950,4,2.5,2340,2,0,0,3,2340,0,2001,0,Renton
1538000,3,2.25,2880,1,0,2,3,1710,1170,1958,2002,Kirkland
253000,3,1.5,880,1,0,0,5,880,0,1945,0,Seattle
330000,3,2.5,3040,2,0,0,3,3040,0,2003,0,Auburn
554000,4,1,1120,1.5,0,0,3,1120,0,1946,0,Seattle
350000,3,2,1380,3,0,0,3,1380,0,2013,1923,Seattle
294999,4,2.5,1660,2,0,0,3,1660,0,1994,0,Kent
1185001,3,2.75,2500,2,0,0,5,2500,0,1905,0,Seattle
752000,4,2.5,2940,2,0,0,4,2940,0,1991,0,Newcastle
451000,4,2.5,1670,2,0,0,3,1670,0,2005,0,Issaquah
725000,4,2.75,2630,2,0,0,3,2630,0,1994,0,Redmond
345000,4,2.75,2250,1,0,0,4,1480,770,1975,0,Renton
206000,3,1,1320,1,0,0,4,1320,0,1967,0,Auburn
2027000,4,3.75,4100,1.5,0,3,5,2540,1560,1934,1979,Mercer Island
2475000,3,3.25,4340,2,0,3,3,3060,1280,1993,0,Seattle
1728000,4,3,3700,1,0,0,4,1850,1850,1976,1992,Bellevue
580000,5,2,2700,1,0,0,4,1540,1160,1962,0,Bellevue
430000,3,1,980,1,0,0,4,980,0,1950,1983,Seattle
720000,4,2.5,2650,2,0,0,3,2110,540,1988,2000,Kirkland
824000,7,4.25,3670,2,0,1,3,2800,870,1964,2000,Seattle
936000,3,1.75,2960,1,0,2,4,1480,1480,1952,0,Seattle
535000,4,2.75,3070,2,0,0,3,3070,0,2006,0,Renton
286800,3,2.5,1413,2,0,0,3,1413,0,2011,0,Kent
350000,2,2.5,1260,3,0,0,3,1260,0,2005,0,Seattle
345000,3,2.5,1680,2,0,0,3,1680,0,2007,0,Shoreline
435000,3,2.25,1230,2,0,0,3,1080,150,2009,0,Seattle
1555000,3,3.5,4360,2,0,3,3,2960,1400,2008,0,Seattle
1325000,4,4,4420,2,0,0,3,4420,0,2013,1923,Sammamish
461000,3,3.25,2770,2,0,0,3,1980,790,2006,0,Renton
770000,3,2.25,2910,2,0,0,3,2910,0,1990,2009,Redmond
1384000,4,3.25,4290,1,0,3,3,2690,1600,1997,0,Bellevue
330000,3,2.5,1600,2,0,0,3,1600,0,2005,0,Duvall
322500,4,2.5,1820,2,0,0,3,1820,0,1994,0,Maple Valley
1600000,6,5,6050,2,0,3,3,6050,0,2001,0,Fall City
475000,3,1.75,1700,1,0,0,3,1230,470,1977,2004,Seattle
250275,2,1,790,1,0,0,4,790,0,1942,1982,Normandy Park
274500,3,2.25,1720,1,0,0,4,1320,400,1969,0,Federal Way
284950,3,1,990,1,0,0,5,990,0,1960,0,Renton
264950,4,1.75,1770,1,0,0,5,1050,720,1983,0,Covington
242000,3,2,1260,1,0,0,3,1260,0,1986,0,Maple Valley
913000,4,2.5,3640,2,0,0,3,3640,0,1999,0,Sammamish
555000,3,1.75,2040,1,0,0,5,1120,920,1958,0,Seattle
711000,4,1.75,1980,1,0,0,5,990,990,1948,1985,Mercer Island
403500,5,2.5,3600,1,0,0,4,2410,1190,1968,0,Normandy Park
975000,4,2.5,4270,1,0,0,3,2680,1590,1991,0,Redmond
253779,4,2,2030,1.5,0,0,3,1430,600,1947,2012,SeaTac
384400,3,3.25,1689,3,0,0,3,1689,0,2008,0,Seattle
646000,5,2.75,2870,1,0,0,3,1650,1220,1976,0,Seattle
415000,3,1.75,1270,1,0,0,3,1270,0,1952,2014,Seattle
764000,4,2.5,2790,2,0,0,3,2790,0,1997,0,Sammamish
507000,5,3.25,3850,2,0,2,3,3030,820,2002,0,Auburn
545500,3,2.5,1560,1.5,0,0,4,1360,200,1936,0,Seattle
450000,3,1.75,1180,1,0,0,4,760,420,1928,0,Seattle
264000,4,1.75,1820,1,0,0,4,1080,740,1980,0,Kent
650000,5,1.75,1260,1.5,0,0,3,1260,0,1926,2003,Seattle
365000,3,2.5,2640,2,0,0,3,1680,960,1991,0,Renton
343566,2,1,1100,1,0,0,3,1100,0,1954,2005,Seattle
375000,3,2.5,1950,2,0,0,3,1950,0,1997,0,Shoreline
295000,3,2,1380,1,0,0,4,1380,0,1966,0,Des Moines
325000,3,2.75,2200,1,0,0,4,1280,920,1977,0,Renton
265000,4,1.5,2050,1,0,0,3,1050,1000,1963,2008,Auburn
562000,5,3,2795,2,0,0,3,2795,0,1996,0,Duvall
540000,4,2.5,2050,2,0,0,4,2050,0,1989,0,Woodinville
4489000,4,3,6430,2,0,0,3,6430,0,2001,0,Bellevue
279950,5,1.75,2150,1,0,0,4,1460,690,1970,0,Kent
540000,3,1.75,1970,1,0,0,5,1420,550,1963,0,Shoreline
310000,4,2.5,2660,1,0,0,4,1740,920,1960,2001,Federal Way
190000,1,1,720,1,0,0,3,720,0,1914,1996,Seattle
440000,4,2.5,2410,2,0,0,3,2410,0,2000,0,Snoqualmie
1400000,3,2,2020,1.5,0,3,3,1790,230,1937,1999,Seattle
230000,2,1,1080,1,0,0,3,1080,0,1958,2004,Renton
455000,3,1.75,1180,1,0,0,3,1180,0,1981,2013,North Bend
175000,2,1,660,1,0,0,3,660,0,1915,0,Seattle
650000,3,1.75,2920,1,0,0,4,1620,1300,1981,0,Bellevue
3000000,4,4.25,4850,2,1,4,5,3850,1000,1989,0,Kirkland
192500,3,1,1080,1.5,0,0,3,1080,0,1900,2005,Tukwila
239950,3,1.75,1670,1,0,0,3,1170,500,1978,0,Federal Way
175000,6,1,1370,1.5,0,0,3,1120,250,1931,0,Seattle
850000,5,3.5,3450,1,0,0,5,2350,1100,1972,0,Kirkland
410000,4,2,1970,1,0,0,3,1820,150,1961,2004,Burien
570000,4,2.5,2290,2,0,0,3,2290,0,1996,0,Issaquah
469000,5,2.5,2240,1,0,0,3,1140,1100,1966,1963,Shoreline
559000,2,1,1240,1,0,1,4,1060,180,1938,0,Seattle
739888,3,2.5,2420,2,0,4,4,1690,730,1989,0,Sammamish
568450,5,3.5,3260,2,0,0,4,3260,0,1969,0,Kent
240000,2,1,670,1,0,0,3,670,0,1942,1999,Seattle
574950,5,3.25,3160,2,0,0,4,3160,0,1980,0,Issaquah
180000,3,2.25,1990,2,0,0,3,1990,0,1967,2011,Des Moines
1160000,4,3.5,4680,2,0,0,3,3360,1320,2005,0,Bellevue
300000,3,2.5,1700,2,0,0,3,1700,0,2000,0,Seattle
630000,4,2.5,2807,2,0,0,3,2807,0,1996,0,Kenmore
507000,4,1.75,1770,1,0,0,4,1170,600,1968,0,Redmond
287500,4,2.5,2570,1,0,0,4,1590,980,1979,0,Federal Way
688000,3,3,3450,2,0,0,3,3450,0,1983,2009,Sammamish
424000,3,2,1670,1,0,0,3,1170,500,1972,2002,Kirkland
400000,3,1.75,1050,1.5,0,0,4,950,100,1928,0,Seattle
620000,4,2.5,1910,2,0,0,3,1910,0,1987,2000,Issaquah
300000,3,1,910,1,0,0,4,910,0,1971,0,Kirkland
615000,5,2.25,2480,2,0,0,3,2480,0,1978,0,Sammamish
206000,2,1.5,1820,2,0,0,3,1820,0,1921,2000,Tukwila
515500,4,2.5,2920,2,0,0,3,2920,0,2003,0,Duvall
554000,5,2.25,1870,1,0,0,4,1170,700,1961,2001,Lake Forest Park
825000,4,3.5,3810,2,0,0,3,3810,0,1938,2013,Seattle
855000,4,2.25,2190,2,0,0,3,1800,390,1918,0,Seattle
315000,3,2.5,1730,2,0,0,3,1730,0,1993,0,Maple Valley
299000,5,2.5,2220,1,0,0,4,1110,1110,1968,0,Renton
650000,3,1.5,1320,1,0,0,3,1320,0,1951,1994,Bellevue
465000,3,1.75,1510,1,0,2,3,860,650,1925,2011,Seattle
535000,3,2,2120,2,0,0,3,2120,0,2003,0,Redmond
564000,2,2,1690,1,0,0,3,1690,0,2004,2003,Redmond
515000,3,3.5,1360,2,0,0,3,1040,320,2007,0,Seattle
580000,4,2.5,3250,2,0,0,3,3250,0,2008,0,Renton
309000,3,2.25,1490,2,0,0,3,1220,270,2010,0,Seattle
536751,3,1.75,1930,1,0,0,3,1930,0,2013,1923,Snoqualmie
415000,4,2.5,2020,2,0,0,3,2020,0,2010,0,Renton
267000,3,2.25,1584,2,0,0,3,1584,0,2012,1912,Auburn
820000,4,2.5,3170,2,0,0,3,3170,0,2008,0,Kirkland
1399950,4,2.75,3870,2,0,0,3,3870,0,2005,0,Kirkland
485000,2,2.5,1430,3,0,0,3,1410,20,2008,0,Seattle
482000,3,3.25,1380,3,0,0,3,1380,0,2008,0,Seattle
535000,4,2.5,2610,2,0,0,3,2610,0,2008,0,Kenmore
690000,3,3.25,1540,3,0,0,3,1540,0,2013,1923,Seattle
576000,3,2.5,1940,1,0,0,4,970,970,1948,0,Seattle
378750,3,2.5,2160,1.5,0,0,3,1260,900,1909,2011,Seattle
269900,4,1.75,1530,1.5,0,0,4,1530,0,1968,0,Renton
210000,3,2,1440,1,0,0,3,1440,0,1983,2009,Auburn
429900,4,2.5,2640,2,0,0,3,2640,0,1987,2000,Renton
1525000,4,3.25,3620,2,0,3,4,2350,1270,1927,0,Seattle
360000,4,2.5,2850,2,0,0,3,2850,0,2004,2003,Maple Valley
405000,2,1,1260,1,0,0,4,1260,0,1947,1988,Seattle
450000,3,1.75,1610,1,0,0,3,1610,0,1955,2005,Kirkland
703000,3,2,1360,1.5,0,0,3,1360,0,1945,2008,Seattle
661000,4,2.5,2496,2,0,0,3,2496,0,1998,2006,Redmond
580000,4,2.25,2160,1,0,0,3,2160,0,1969,2010,Bellevue
464000,3,1,1320,2,0,0,3,1320,0,1900,2005,Seattle
945000,2,2.5,2540,2,0,0,3,2540,0,2004,2003,Seattle
659500,4,3,2620,1,0,0,4,1870,750,1956,0,Bellevue
200000,3,1.5,1140,1,0,0,3,1140,0,1960,2012,Tukwila
280000,3,2,1790,1,0,0,4,1790,0,1990,0,Auburn
1325000,4,2.5,2440,2.5,0,0,4,2440,0,1902,0,Seattle
346150,3,2,2140,1,0,0,4,1480,660,1966,0,Renton
197500,3,1,1330,2,0,0,5,1330,0,1905,0,Enumclaw
799000,4,2.5,2590,2,0,0,3,2590,0,2001,0,Seattle
1309500,4,4.5,4750,2,0,2,3,3600,1150,2005,0,Seattle
350000,2,1,1620,1,0,0,5,850,770,1921,0,Kirkland
720000,4,2.5,2440,2,0,0,3,2440,0,1987,2000,Redmond
519000,3,2.75,2020,1,0,0,5,1270,750,1954,0,Normandy Park
590300,3,1.5,1470,2,0,0,4,1470,0,1907,0,Seattle
2200000,5,4.75,5990,2,1,4,3,4050,1940,2002,0,Issaquah
410000,6,2.75,2520,1,0,0,4,1320,1200,1962,0,Lake Forest Park
437000,2,1.75,1440,1,0,0,3,1440,0,2005,0,Redmond
221000,3,2.25,1640,1,0,0,3,1140,500,1984,0,Federal Way
380000,4,2.25,2150,1,0,0,3,1090,1060,1963,2008,Kenmore
506000,2,1,1570,1,0,0,4,1150,420,1952,0,Seattle
395000,4,1,1980,1,0,0,4,1430,550,1968,0,Issaquah
285000,3,1,1210,1.5,0,0,3,1210,0,1901,0,Seattle
311000,3,1.75,1900,1.5,0,0,5,1070,830,1903,0,Seattle
520000,3,1.75,1940,1,0,0,3,1940,0,1991,0,Maple Valley
435000,3,1.75,1310,1,0,0,4,1310,0,1948,0,Seattle
120000,2,1,990,1,0,0,2,990,0,1945,0,Kent
1440000,3,3.5,3870,2,0,0,3,2760,1110,2002,0,Seattle
186000,3,2,1340,1,0,0,3,920,420,1912,1993,Auburn
756000,4,2.25,2160,1,0,0,5,1080,1080,1947,0,Seattle
248000,4,2,2080,1,0,0,3,1040,1040,1950,2005,Seattle
287000,3,2,1300,1.5,0,0,5,1300,0,1933,0,SeaTac
510000,4,2.5,2610,2,0,0,3,2610,0,1998,2006,Lake Forest Park
249000,3,1,1050,1,0,0,4,1050,0,1959,0,Kent
340000,3,2.5,2480,2,0,0,3,2480,0,2004,2003,Renton
399888,4,2.25,1820,1.5,0,0,4,1320,500,1930,0,Seattle
440000,3,1.75,1170,1,0,0,4,1170,0,1968,0,Redmond
899000,4,2.25,2370,1,0,2,3,1440,930,1959,1989,Seattle
540500,5,3.75,3090,2,0,0,3,3090,0,2014,0,Burien
385000,3,1.75,2310,1,0,0,4,1630,680,1978,2000,Kent
558000,4,2.25,2060,1,0,0,4,1320,740,1962,0,Bellevue
600000,3,2,2540,1,0,0,3,2540,0,2007,0,Enumclaw
450000,4,2.5,2400,2,0,0,3,2400,0,2003,0,Renton
232500,3,1,1320,1,0,0,3,880,440,1961,2004,Federal Way
436000,2,1,790,1,0,0,3,790,0,1949,1998,Seattle
240000,4,2,1790,1,0,1,4,1670,120,1960,2001,Des Moines
489950,3,2.25,1820,2,0,0,3,1820,0,1983,2009,Kirkland
680000,6,2,1670,1,0,0,5,900,770,1911,1984,Seattle
1068000,5,3.5,3990,2,0,0,3,3990,0,2001,0,Newcastle
352450,3,2,1430,1,0,0,5,1430,0,1945,0,Shoreline
335000,4,2,2030,1,0,0,4,2030,0,1969,0,Enumclaw
549000,4,1.75,1290,2,0,0,4,1290,0,1906,1990,Seattle
1240000,4,3.5,3820,2,0,0,3,3280,540,1990,2009,Bellevue
618250,4,3.25,2520,1.5,0,0,4,1550,970,1931,0,Seattle
1815000,5,3,3880,2,0,0,3,3880,0,1972,2003,Mercer Island
850000,2,1.75,1590,1.5,0,3,3,1320,270,1927,2011,Seattle
930000,5,2,3530,1.5,0,0,3,3530,0,1925,2002,Seattle
505000,3,2.5,1610,2,0,0,3,1610,0,1996,0,Issaquah
925000,4,2.5,3280,2,0,0,3,3280,0,1994,0,Redmond
275000,3,1.75,1860,1,0,0,4,1860,0,1971,0,Federal Way
499000,3,1.75,1840,1,0,0,4,920,920,1910,0,Seattle
507000,3,2.5,2120,2,0,0,3,2120,0,2003,0,Seattle
619850,4,2.5,2270,1,0,0,5,1500,770,1972,0,Bellevue
500000,3,2.5,2840,1,0,3,3,1870,970,1994,0,Carnation
310000,4,1.5,1220,1,0,0,3,1220,0,1980,0,Carnation
646000,4,2.5,2310,2,0,0,3,2310,0,2008,0,Seattle
265000,3,1.75,1840,1,0,0,3,1840,0,1966,1963,Federal Way
475000,3,2.5,950,2,0,0,3,950,0,2003,0,Seattle
600000,4,2.25,3070,2,0,0,4,3070,0,1970,0,Kirkland
470000,3,2,1730,1,0,0,3,1730,0,1997,0,Maple Valley
319950,2,1,920,1,0,0,3,920,0,1939,1969,Seattle
712000,3,2.75,3200,2,0,0,3,3200,0,2004,2003,Sammamish
775000,4,2.75,3010,2,0,0,3,3010,0,1996,0,Sammamish
390000,3,2.25,1600,1,0,0,3,1090,510,1979,2014,Kirkland
585000,4,2.5,2840,2,0,0,3,2840,0,2001,0,Kirkland
1027000,3,2.5,2430,2,0,1,3,2430,0,1989,0,Bellevue
232603,3,1.75,1750,2,0,0,4,1750,0,1976,1992,Auburn
543000,3,2.25,1240,3,0,0,3,1240,0,2008,0,Seattle
607500,3,3.25,1530,3,0,0,3,1530,0,2006,0,Seattle
750000,3,3.5,3390,2,0,0,3,3040,350,2012,1912,Newcastle
728050,3,2.5,2320,1,0,0,3,2320,0,2008,0,Redmond
734990,4,2.5,2650,2,0,0,3,2650,0,2012,1912,Redmond
330000,3,2.5,2238,2,0,0,3,2238,0,2011,0,Federal Way
605000,4,2.5,2620,2,0,0,3,2620,0,1996,0,Newcastle
441000,3,2.75,1910,1,0,0,3,1160,750,1979,2014,Kirkland
650000,4,2.5,3040,2,0,0,3,3040,0,2003,0,Redmond
1950000,7,3.5,4640,2,0,1,3,2860,1780,1965,2003,Mercer Island
395000,3,1,1500,1,0,0,3,900,600,1925,2002,Seattle
245000,1,0.75,380,1,0,0,3,380,0,1963,2008,Burien
905000,4,3.5,2970,2,0,0,3,2340,630,1997,0,Mercer Island
660000,4,3.25,3030,2,0,0,5,3030,0,1988,0,Issaquah
378000,4,2.5,1890,1,0,0,3,1230,660,1978,0,North Bend
600000,2,1,1040,1,0,0,4,1040,0,1919,1980,Seattle
632500,4,2.5,2090,2,0,0,3,2090,0,1986,0,Sammamish
210000,2,2,1680,2,0,0,4,1680,0,1910,0,Auburn
754800,2,2.5,2770,2,0,0,3,2770,0,2006,0,Redmond
175000,2,1,1020,1,0,0,4,1020,0,1948,0,Auburn
455000,3,2.25,1470,2,0,0,4,1470,0,1985,0,Issaquah
450000,3,2,1430,1,0,0,3,980,450,1947,2012,Seattle
790000,4,1.75,2050,1,0,3,3,1450,600,1974,0,Lake Forest Park
480000,4,1,2080,1,0,0,3,1040,1040,1941,1994,Seattle
850000,3,2.25,2870,2,0,0,3,2250,620,1995,0,Seattle
725000,4,3.25,3940,2,0,3,3,3440,500,2000,0,Renton
